source,target,relationship,co_mention_count,source_document,source_locator,notes
object_silver,object_coins,CO_OCCURS_WITH,1,S4,S4 line 4480,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,place_gudit_stelae_field,CO_OCCURS_WITH,2,S4,S4 line 4488,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gudit_stelae_field,period_late_aksumite,CO_OCCURS_WITH,2,S4,S4 line 4488,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_late_aksumite,object_stelae,CO_OCCURS_WITH,2,S4,S4 line 4488,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,object_gold,CO_OCCURS_WITH,2,S4,S4 line 4520,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_gold,object_coins,CO_OCCURS_WITH,1,S4,S4 line 4520,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,feature_trench_designations,CO_OCCURS_WITH,1,S4,S4 line 4559,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_beta_giyorgis,place_d_site_kidane_mehret,CO_OCCURS_WITH,2,S4,S4 line 4559,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_beta_giyorgis,feature_trench_designations,CO_OCCURS_WITH,1,S4,S4 line 4559,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,feature_trench_designations,CO_OCCURS_WITH,1,S4,S4 line 4559,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,feature_trench_designations,CO_OCCURS_WITH,1,S4,S4 line 4559,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_designations,period_aksumite,CO_OCCURS_WITH,1,S4,S4 line 4559,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_pottery,object_coin,CO_OCCURS_WITH,1,S4,S4 line 4575,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,feature_trench_kl,CO_OCCURS_WITH,1,S4,S4 line 4579,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_beta_giyorgis,feature_trench_kl,CO_OCCURS_WITH,1,S4,S4 line 4579,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_kl,object_pottery,CO_OCCURS_WITH,1,S4,S4 line 4579,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_were,feature_trench_kl,CO_OCCURS_WITH,1,S4,S4 line 4634,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_were,period_aksumite,CO_OCCURS_WITH,1,S4,S4 line 4634,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_were,object_glass,CO_OCCURS_WITH,1,S4,S4 line 4634,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_kl,period_aksumite,CO_OCCURS_WITH,1,S4,S4 line 4634,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_kl,object_glass,CO_OCCURS_WITH,1,S4,S4 line 4634,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,person_hataz,CO_OCCURS_WITH,1,S4,S4 line 4648,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,object_coin,CO_OCCURS_WITH,1,S4,S4 line 4648,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,person_hataz,CO_OCCURS_WITH,1,S4,S4 line 4648,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,object_coin,CO_OCCURS_WITH,1,S4,S4 line 4648,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,period_aksumite,CO_OCCURS_WITH,2,S4,S4 line 4648,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,object_coin,CO_OCCURS_WITH,1,S4,S4 line 4648,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,object_pottery,CO_OCCURS_WITH,1,S4,S4 line 4648,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,object_glass,CO_OCCURS_WITH,1,S4,S4 line 4648,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_coin,object_glass,CO_OCCURS_WITH,1,S4,S4 line 4648,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_was,person_hataz,CO_OCCURS_WITH,1,S4,S4 line 4674,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_was,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 4674,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_was,object_pottery,CO_OCCURS_WITH,1,S4,S4 line 4674,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_was,object_coins,CO_OCCURS_WITH,1,S4,S4 line 4674,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,period_late_aksumite,CO_OCCURS_WITH,2,S4,S4 line 4674,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,feature_trench_k3,CO_OCCURS_WITH,1,S4,S4 line 4697,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,feature_trench_and,CO_OCCURS_WITH,1,S4,S4 line 4697,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,object_iron,CO_OCCURS_WITH,1,S4,S4 line 4697,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_k3,feature_trench_and,CO_OCCURS_WITH,1,S4,S4 line 4697,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_k3,object_iron,CO_OCCURS_WITH,1,S4,S4 line 4697,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_and,object_iron,CO_OCCURS_WITH,1,S4,S4 line 4697,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ioel,period_aksumite,CO_OCCURS_WITH,2,S4,S4 line 4740,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ioel,object_coins,CO_OCCURS_WITH,3,S4,S4 line 4740,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ioel,object_beads,CO_OCCURS_WITH,1,S4,S4 line 4740,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ioel,object_pottery,CO_OCCURS_WITH,1,S4,S4 line 4740,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ioel,object_coin,CO_OCCURS_WITH,1,S4,S4 line 4740,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_coins,object_beads,CO_OCCURS_WITH,2,S4,S4 line 4740,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_coins,object_coin,CO_OCCURS_WITH,1,S4,S4 line 4740,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_beads,object_pottery,CO_OCCURS_WITH,2,S4,S4 line 4740,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_beads,object_coin,CO_OCCURS_WITH,1,S4,S4 line 4740,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,object_coins,CO_OCCURS_WITH,1,S4,S4 line 4773,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,feature_trench_k4,CO_OCCURS_WITH,1,S4,S4 line 4861,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_k4,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 4861,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_k4,object_pottery,CO_OCCURS_WITH,1,S4,S4 line 4861,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_k4,object_coins,CO_OCCURS_WITH,1,S4,S4 line 4861,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,feature_trench_k4,CO_OCCURS_WITH,1,S4,S4 line 5044,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_stelae_park,place_mausoleum,CO_OCCURS_WITH,2,S4,S4 line 5124,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_beta_giyorgis,place_mausoleum,CO_OCCURS_WITH,1,S4,S4 line 5136,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_beta_giyorgis,object_iron,CO_OCCURS_WITH,1,S4,S4 line 5136,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,feature_trenches,CO_OCCURS_WITH,2,S4,S4 line 5136,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,object_iron,CO_OCCURS_WITH,1,S4,S4 line 5136,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,feature_tomb_12,CO_OCCURS_WITH,1,S4,S4 line 5154,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,place_k_site_maleke_aksum,CO_OCCURS_WITH,1,S4,S4 line 5154,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,place_beta_giyorgis,CO_OCCURS_WITH,1,S4,S4 line 5154,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,feature_tomb_12,CO_OCCURS_WITH,1,S4,S4 line 5154,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,feature_tomb_12,CO_OCCURS_WITH,1,S4,S4 line 5154,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_beta_giyorgis,feature_tomb_12,CO_OCCURS_WITH,1,S4,S4 line 5154,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_tomb_12,period_pre_aksumite,CO_OCCURS_WITH,1,S4,S4 line 5154,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_tomb_12,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 5154,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,period_early_aksumite,CO_OCCURS_WITH,1,S4,S4 line 5166,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_stelae_park,place_k_site_maleke_aksum,CO_OCCURS_WITH,1,S4,S4 line 5296,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_stelae_park,period_late_aksumite,CO_OCCURS_WITH,2,S4,S4 line 5296,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_glass,object_gold,CO_OCCURS_WITH,1,S4,S4 line 5338,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,place_k_site_maleke_aksum,CO_OCCURS_WITH,3,S4,S4 line 5373,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,place_k_site_maleke_aksum,CO_OCCURS_WITH,2,S4,S4 line 5373,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_k4,object_beads,CO_OCCURS_WITH,1,S4,S4 line 5423,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_k4,object_glass,CO_OCCURS_WITH,1,S4,S4 line 5423,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,person_ioel,CO_OCCURS_WITH,1,S4,S4 line 5512,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,person_gersem,CO_OCCURS_WITH,1,S4,S4 line 5512,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,person_armah,CO_OCCURS_WITH,1,S4,S4 line 5512,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ioel,person_hataz,CO_OCCURS_WITH,3,S4,S4 line 5512,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ioel,person_gersem,CO_OCCURS_WITH,2,S4,S4 line 5512,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_ioel,person_armah,CO_OCCURS_WITH,1,S4,S4 line 5512,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_gersem,object_coin,CO_OCCURS_WITH,1,S4,S4 line 5512,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_armah,object_coin,CO_OCCURS_WITH,1,S4,S4 line 5512,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,object_iron,CO_OCCURS_WITH,1,S4,S4 line 5597,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,feature_trench_k2,CO_OCCURS_WITH,1,S4,S4 line 5997,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_k4,feature_trench_k2,CO_OCCURS_WITH,1,S4,S4 line 5997,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,feature_trench_k2,CO_OCCURS_WITH,1,S4,S4 line 6043,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,feature_trench_k4,CO_OCCURS_WITH,1,S4,S4 line 6043,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,feature_trench_k2,CO_OCCURS_WITH,1,S4,S4 line 6043,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_beta_giyorgis,place_k_site_maleke_aksum,CO_OCCURS_WITH,1,S4,S4 line 6109,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_bazen,person_king_ezana,CO_OCCURS_WITH,1,S4,S4 line 6204,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,place_p_site,CO_OCCURS_WITH,1,S4,S4 line 6214,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
